onset	duration	nwb_table	stim_id	delay	diameter	x	y	contrast	spatial_frequency	temporal_frequency	orientation	slap2_trial_idx
5.487007999792695	0.34299999499999956	gratings	13.0	0.342999995	360.0	0.0	0.0	1.0	0.0399999991	2.0	5.10508823	0.0
6.1830079993233085	0.34299999499999956	gratings	3.0	0.342999995	360.0	0.0	0.0	1.0	0.0399999991	2.0	1.17809725	0.0
6.88399999961257	0.34299999499999956	gratings	14.0	0.342999995	360.0	0.0	0.0	1.0	0.0399999991	2.0	5.497787	0.0
7.583999999798834	0.34299999499999956	gratings	11.0	0.342999995	360.0	0.0	0.0	1.0	0.0399999991	2.0	4.49422264	0.0
8.283007999882102	0.34299999499999956	gratings	1.0	0.342999995	360.0	0.0	0.0	1.0	0.0399999991	2.0	0.392699093	0.0
8.98399999924004	0.34299999499999956	gratings	4.0	0.342999995	360.0	0.0	0.0	1.0	0.0399999991	2.0	1.57079637	0.0
9.683999999426305	0.34299999499999956	gratings	6.0	0.342999995	360.0	0.0	0.0	1.0	0.0399999991	2.0	2.3561945	0.0
10.38399999961257	0.34299999499999956	gratings	9.0	0.342999995	360.0	0.0	0.0	1.0	0.0399999991	2.0	3.53429174	0.0
11.083007999695837	0.34299999499999956	gratings	2.0	0.342999995	360.0	0.0	0.0	1.0	0.0399999991	2.0	0.785398185	0.0
11.783007999882102	0.34299999499999956	gratings	5.0	0.342999995	360.0	0.0	0.0	1.0	0.0399999991	2.0	1.96349537	0.0
12.48399999924004	0.34299999499999956	gratings	10.0	0.342999995	360.0	0.0	0.0	1.0	0.0399999991	2.0	3.92699075	0.0
13.183999999426305	0.34299999499999956	gratings	8.0	0.342999995	360.0	0.0	0.0	1.0	0.0399999991	2.0	3.14159274	0.0
13.88399999961257	0.34299999499999956	gratings	7.0	0.342999995	360.0	0.0	0.0	1.0	0.0399999991	2.0	2.7488935	0.0
14.583999999798834	0.34299999499999956	gratings	5.0	0.342999995	360.0	0.0	0.0	1.0	0.0399999991	2.0	1.96349537	0.0
15.283999999985099	0.34299999499999956	gratings	3.0	0.342999995	360.0	0.0	0.0	1.0	0.0399999991	2.0	1.17809725	0.0
15.98399999924004	0.34299999499999956	gratings	10.0	0.342999995	360.0	0.0	0.0	1.0	0.0399999991	2.0	3.92699075	0.0
16.683999999426305	0.34299999499999956	gratings	12.0	0.342999995	360.0	0.0	0.0	1.0	0.0399999991	2.0	4.71238899	0.0
17.38399999961257	0.34299999499999956	gratings	8.0	0.342999995	360.0	0.0	0.0	1.0	0.0399999991	2.0	3.14159274	0.0
18.083999999798834	0.34299999499999956	gratings	12.0	0.342999995	360.0	0.0	0.0	1.0	0.0399999991	2.0	4.71238899	0.0
